Product,Price,Rating,Description,Url,Review Url
DELL Inspiron Core i3 10th Gen 1005G1 - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light...,37990.0,4.3,Intel Core i3 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD38.0 cm (14.96 cm) DisplayOffice Home and Student 20211 Year Onsite Warranty,https://www.flipkart.com/dell-inspiron-core-i3-10th-gen-1005g1-8-gb-256-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itm404a319cce44a?pid=COMG9NYDNTXW37SK&lid=LSTCOMG9NYDNTXW37SKKYDEYJ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_23_546&otracker=search&otracker1=search&fm=organic&iid=0c891c09-04fb-4536-8327-bdadb0cb2ed9.COMG9NYDNTXW37SK.SEARCH&ppt=None&ppn=None&ssid=fs67r13v400000001699497858525&qH=c5d334db81c10595,https://www.flipkart.com/dell-inspiron-core-i3-10th-gen-1005g1-8-gb-256-gb-ssd-windows-11-home-3511-thin-light-laptop/product-reviews/itm404a319cce44a?pid=COMG9NYDNTXW37SK&lid=LSTCOMG9NYDNTXW37SKKYDEYJ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_23_546&otracker=search&otracker1=search&fm=organic&iid=0c891c09-04fb-4536-8327-bdadb0cb2ed9.COMG9NYDNTXW37SK.SEARCH&ppt=None&ppn=None&ssid=fs67r13v400000001699497858525&qH=c5d334db81c10595
MSI Modern 14 Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12M-440IN Thin and...,41990.0,4.3,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Carry-in Warranty,https://www.flipkart.com/msi-modern-14-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-c12m-440in-thin-light-laptop/p/itm8016512efd04b?pid=COMGMV6VJGYVBZSM&lid=LSTCOMGMV6VJGYVBZSMEGXIZN&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_23_547&otracker=search&otracker1=search&fm=organic&iid=en__I7CphYX-6yY29JWhCKoHzlVl92xYEATgWFreXfq1DEL-Q59joolqQUvFr75vK3p0F4h-eNjxo4k2xMxrCwVUA%3D%3D&ppt=None&ppn=None&ssid=fs67r13v400000001699497858525&qH=c5d334db81c10595,https://www.flipkart.com/msi-modern-14-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-c12m-440in-thin-light-laptop/product-reviews/itm8016512efd04b?pid=COMGMV6VJGYVBZSM&lid=LSTCOMGMV6VJGYVBZSMEGXIZN&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_23_547&otracker=search&otracker1=search&fm=organic&iid=en__I7CphYX-6yY29JWhCKoHzlVl92xYEATgWFreXfq1DEL-Q59joolqQUvFr75vK3p0F4h-eNjxo4k2xMxrCwVUA%3D%3D&ppt=None&ppn=None&ssid=fs67r13v400000001699497858525&qH=c5d334db81c10595
MSI Modern 14 Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C11M-031IN Thin an...,28990.0,4.2,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Carry-in Warranty,https://www.flipkart.com/msi-modern-14-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-c11m-031in-thin-light-laptop/p/itm6ca276c474059?pid=COMGMV6V2AGHSSDM&lid=LSTCOMGMV6V2AGHSSDMORMXTI&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_23_548&otracker=search&otracker1=search&fm=organic&iid=en__I7CphYX-6yY29JWhCKoHzlVl92xYEATgWFreXfq1DGYXxgV4OwxKxXnKuxa5z90Dq_tzrlvv-dKT1tApU86XQ%3D%3D&ppt=None&ppn=None&ssid=fs67r13v400000001699497858525&qH=c5d334db81c10595,https://www.flipkart.com/msi-modern-14-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-c11m-031in-thin-light-laptop/product-reviews/itm6ca276c474059?pid=COMGMV6V2AGHSSDM&lid=LSTCOMGMV6V2AGHSSDMORMXTI&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_23_548&otracker=search&otracker1=search&fm=organic&iid=en__I7CphYX-6yY29JWhCKoHzlVl92xYEATgWFreXfq1DGYXxgV4OwxKxXnKuxa5z90Dq_tzrlvv-dKT1tApU86XQ%3D%3D&ppt=None&ppn=None&ssid=fs67r13v400000001699497858525&qH=c5d334db81c10595
Acer Aspire 5 Core i5 11th Gen 1135G7 - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) A515-56-56LN Thin a...,52990.0,4.4,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayAcer Care Center, Quick Access, Acer Product Registration, MS Office 2021 Home & Student1 Year International Travelers Warranty (ITW)",https://www.flipkart.com/acer-aspire-5-core-i5-11th-gen-1135g7-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-a515-56-56ln-thin-light-laptop/p/itm88385218d6820?pid=COMG69G2UWGNKBGG&lid=LSTCOMG69G2UWGNKBGGF6VAKX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_23_549&otracker=search&otracker1=search&fm=organic&iid=0c891c09-04fb-4536-8327-bdadb0cb2ed9.COMG69G2UWGNKBGG.SEARCH&ppt=None&ppn=None&ssid=fs67r13v400000001699497858525&qH=c5d334db81c10595,https://www.flipkart.com/acer-aspire-5-core-i5-11th-gen-1135g7-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-a515-56-56ln-thin-light-laptop/product-reviews/itm88385218d6820?pid=COMG69G2UWGNKBGG&lid=LSTCOMG69G2UWGNKBGGF6VAKX&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_23_549&otracker=search&otracker1=search&fm=organic&iid=0c891c09-04fb-4536-8327-bdadb0cb2ed9.COMG69G2UWGNKBGG.SEARCH&ppt=None&ppn=None&ssid=fs67r13v400000001699497858525&qH=c5d334db81c10595
Lenovo IdeaPad 3 Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Lapt...,62990.0,4.2,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Manufacturer Warranty,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itm92a3c735e5f0c?pid=COMGGTQ3XCDXZTW2&lid=LSTCOMGGTQ3XCDXZTW2Y7N8KR&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_23_550&otracker=search&otracker1=search&fm=organic&iid=0c891c09-04fb-4536-8327-bdadb0cb2ed9.COMGGTQ3XCDXZTW2.SEARCH&ppt=None&ppn=None&ssid=fs67r13v400000001699497858525&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-15iau7-thin-light-laptop/product-reviews/itm92a3c735e5f0c?pid=COMGGTQ3XCDXZTW2&lid=LSTCOMGGTQ3XCDXZTW2Y7N8KR&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_23_550&otracker=search&otracker1=search&fm=organic&iid=0c891c09-04fb-4536-8327-bdadb0cb2ed9.COMGGTQ3XCDXZTW2.SEARCH&ppt=None&ppn=None&ssid=fs67r13v400000001699497858525&qH=c5d334db81c10595
ASUS Vivobook Go 15 (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS...,32990.0,4.2,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-go-15-2023-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj321ws-thin-light-laptop/p/itmf2da9c7085e1b?pid=COMGNRNUUGYRB96A&lid=LSTCOMGNRNUUGYRB96ALHMXAV&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_23_551&otracker=search&otracker1=search&fm=organic&iid=en__I7CphYX-6yY29JWhCKoHzlVl92xYEATgWFreXfq1DGO_lBlR4pPHs1lvSKxtlWBp-05H8YfvjurcljDbv0P2A%3D%3D&ppt=None&ppn=None&ssid=fs67r13v400000001699497858525&qH=c5d334db81c10595,https://www.flipkart.com/asus-vivobook-go-15-2023-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj321ws-thin-light-laptop/product-reviews/itmf2da9c7085e1b?pid=COMGNRNUUGYRB96A&lid=LSTCOMGNRNUUGYRB96ALHMXAV&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_23_551&otracker=search&otracker1=search&fm=organic&iid=en__I7CphYX-6yY29JWhCKoHzlVl92xYEATgWFreXfq1DGO_lBlR4pPHs1lvSKxtlWBp-05H8YfvjurcljDbv0P2A%3D%3D&ppt=None&ppn=None&ssid=fs67r13v400000001699497858525&qH=c5d334db81c10595
ASUS Vivobook 15 Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ953WS Thin and L...,36990.0,4.3,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1502za-ej953ws-thin-light-laptop/p/itm3b11f9400fcd8?pid=COMGZKHQ8BXZFBUT&lid=LSTCOMGZKHQ8BXZFBUTEXWMPL&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_23_552&otracker=search&otracker1=search&fm=organic&iid=en__I7CphYX-6yY29JWhCKoHzlVl92xYEATgWFreXfq1DECMPxY5bsyQTOpevpv48u_AENdTJ59GPXA3CGbChvwDg%3D%3D&ppt=None&ppn=None&ssid=fs67r13v400000001699497858525&qH=c5d334db81c10595,https://www.flipkart.com/asus-vivobook-15-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1502za-ej953ws-thin-light-laptop/product-reviews/itm3b11f9400fcd8?pid=COMGZKHQ8BXZFBUT&lid=LSTCOMGZKHQ8BXZFBUTEXWMPL&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_23_552&otracker=search&otracker1=search&fm=organic&iid=en__I7CphYX-6yY29JWhCKoHzlVl92xYEATgWFreXfq1DECMPxY5bsyQTOpevpv48u_AENdTJ59GPXA3CGbChvwDg%3D%3D&ppt=None&ppn=None&ssid=fs67r13v400000001699497858525&qH=c5d334db81c10595
HP 15s (2023) Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0022TU Thin and Li...,58990.0,4.2,Intel Core i5 Processor (13th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/hp-15s-2023-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-15-fd0022tu-thin-light-laptop/p/itm7efcb2faf35a3?pid=COMGZVGHPYZHHFRB&lid=LSTCOMGZVGHPYZHHFRBDQDJLF&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_24_553&otracker=search&otracker1=search&fm=organic&iid=29767cb3-ea30-406d-9cad-1e869f531904.COMGZVGHPYZHHFRB.SEARCH&ppt=None&ppn=None&ssid=qrmiv54le80000001699497859079&qH=c5d334db81c10595,https://www.flipkart.com/hp-15s-2023-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-15-fd0022tu-thin-light-laptop/product-reviews/itm7efcb2faf35a3?pid=COMGZVGHPYZHHFRB&lid=LSTCOMGZVGHPYZHHFRBDQDJLF&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_24_553&otracker=search&otracker1=search&fm=organic&iid=29767cb3-ea30-406d-9cad-1e869f531904.COMGZVGHPYZHHFRB.SEARCH&ppt=None&ppn=None&ssid=qrmiv54le80000001699497859079&qH=c5d334db81c10595
HP 14s Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows 11 Home) 14s- dy2506TU Thin and Light ...,38500.0,4.3,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty,https://www.flipkart.com/hp-14s-intel-core-i3-11th-gen-1125g4-8-gb-256-gb-ssd-windows-11-home-14s-dy2506tu-thin-light-laptop/p/itm2881998a7e9de?pid=COMG92FXHPYEN44H&lid=LSTCOMG92FXHPYEN44HQ5GELA&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_24_554&otracker=search&otracker1=search&fm=organic&iid=29767cb3-ea30-406d-9cad-1e869f531904.COMG92FXHPYEN44H.SEARCH&ppt=None&ppn=None&ssid=qrmiv54le80000001699497859079&qH=c5d334db81c10595,https://www.flipkart.com/hp-14s-intel-core-i3-11th-gen-1125g4-8-gb-256-gb-ssd-windows-11-home-14s-dy2506tu-thin-light-laptop/product-reviews/itm2881998a7e9de?pid=COMG92FXHPYEN44H&lid=LSTCOMG92FXHPYEN44HQ5GELA&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_24_554&otracker=search&otracker1=search&fm=organic&iid=29767cb3-ea30-406d-9cad-1e869f531904.COMG92FXHPYEN44H.SEARCH&ppt=None&ppn=None&ssid=qrmiv54le80000001699497859079&qH=c5d334db81c10595
Lenovo IdeaPad Flex 5 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 14IRU8 2 in 1 L...,58990.0,4.1,Intel Core i3 Processor (13th Gen)8 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Premium Support with 1 Year Onsite Warranty,https://www.flipkart.com/lenovo-ideapad-flex-5-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-14iru8-2-1-laptop/p/itmd4a374447028a?pid=COMGSC4EUJHDCX7Y&lid=LSTCOMGSC4EUJHDCX7YFIZT1S&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_24_555&otracker=search&otracker1=search&fm=organic&iid=29767cb3-ea30-406d-9cad-1e869f531904.COMGSC4EUJHDCX7Y.SEARCH&ppt=None&ppn=None&ssid=qrmiv54le80000001699497859079&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ideapad-flex-5-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-14iru8-2-1-laptop/product-reviews/itmd4a374447028a?pid=COMGSC4EUJHDCX7Y&lid=LSTCOMGSC4EUJHDCX7YFIZT1S&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_24_555&otracker=search&otracker1=search&fm=organic&iid=29767cb3-ea30-406d-9cad-1e869f531904.COMGSC4EUJHDCX7Y.SEARCH&ppt=None&ppn=None&ssid=qrmiv54le80000001699497859079&qH=c5d334db81c10595
Lenovo Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) V15 Thin and Light Laptop,36789.0,4.1,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,https://www.flipkart.com/lenovo-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-v15-thin-light-laptop/p/itm59d4fc8c97b34?pid=COMGNVAVA2HVZZEZ&lid=LSTCOMGNVAVA2HVZZEZ0AHMTL&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_24_556&otracker=search&otracker1=search&fm=organic&iid=29767cb3-ea30-406d-9cad-1e869f531904.COMGNVAVA2HVZZEZ.SEARCH&ppt=None&ppn=None&ssid=qrmiv54le80000001699497859079&qH=c5d334db81c10595,https://www.flipkart.com/lenovo-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-v15-thin-light-laptop/product-reviews/itm59d4fc8c97b34?pid=COMGNVAVA2HVZZEZ&lid=LSTCOMGNVAVA2HVZZEZ0AHMTL&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_24_556&otracker=search&otracker1=search&fm=organic&iid=29767cb3-ea30-406d-9cad-1e869f531904.COMGNVAVA2HVZZEZ.SEARCH&ppt=None&ppn=None&ssid=qrmiv54le80000001699497859079&qH=c5d334db81c10595
ASUS Vivobook 15 Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ522WS Thin and L...,38990.0,4.3,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-15-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-x515ea-ej522ws-thin-light-laptop/p/itmbfbbf7747aa01?pid=COMGFHNGGWNDVGSY&lid=LSTCOMGFHNGGWNDVGSY5C6JML&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_24_557&otracker=search&otracker1=search&fm=organic&iid=en_3LTtcBO7Ja9kePsxUyR9xJ8xojoFT42xugQuiM_mbX7NkNv2V1ddnn6N6TMRB4iAGEYwHl1FjWWVEvEKc8G-pQ%3D%3D&ppt=None&ppn=None&ssid=qrmiv54le80000001699497859079&qH=c5d334db81c10595,https://www.flipkart.com/asus-vivobook-15-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-x515ea-ej522ws-thin-light-laptop/product-reviews/itmbfbbf7747aa01?pid=COMGFHNGGWNDVGSY&lid=LSTCOMGFHNGGWNDVGSY5C6JML&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_24_557&otracker=search&otracker1=search&fm=organic&iid=en_3LTtcBO7Ja9kePsxUyR9xJ8xojoFT42xugQuiM_mbX7NkNv2V1ddnn6N6TMRB4iAGEYwHl1FjWWVEvEKc8G-pQ%3D%3D&ppt=None&ppn=None&ssid=qrmiv54le80000001699497859079&qH=c5d334db81c10595
ASUS TUF Gaming F15 - AI Powered Gaming Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Home/4 G...,51990.0,4.3,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,https://www.flipkart.com/asus-tuf-gaming-f15-ai-powered-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-70-w-fx506hf-hn075w-laptop/p/itmbd858702e076f?pid=COMGS2AJESZQCMRT&lid=LSTCOMGS2AJESZQCMRTZVTWT2&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_24_558&otracker=search&otracker1=search&fm=organic&iid=en_3LTtcBO7Ja9kePsxUyR9xJ8xojoFT42xugQuiM_mbX6HmF8X5TmAFBCnylXURAwo74egPKNXQOx7UtcdkQeO1Q%3D%3D&ppt=None&ppn=None&ssid=qrmiv54le80000001699497859079&qH=c5d334db81c10595,https://www.flipkart.com/asus-tuf-gaming-f15-ai-powered-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-70-w-fx506hf-hn075w-laptop/product-reviews/itmbd858702e076f?pid=COMGS2AJESZQCMRT&lid=LSTCOMGS2AJESZQCMRTZVTWT2&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_24_558&otracker=search&otracker1=search&fm=organic&iid=en_3LTtcBO7Ja9kePsxUyR9xJ8xojoFT42xugQuiM_mbX6HmF8X5TmAFBCnylXURAwo74egPKNXQOx7UtcdkQeO1Q%3D%3D&ppt=None&ppn=None&ssid=qrmiv54le80000001699497859079&qH=c5d334db81c10595
Acer Aspire 5 gaming Core i5 12th Gen 1240P - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,51990.0,4.2,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year International Travelers Warranty (ITW),https://www.flipkart.com/acer-aspire-5-gaming-core-i5-12th-gen-1240p-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-a515-57g-laptop/p/itmb81dc2bbb8837?pid=COMGFSNU8VEAMFYR&lid=LSTCOMGFSNU8VEAMFYRLJKMYZ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_24_559&otracker=search&otracker1=search&fm=organic&iid=29767cb3-ea30-406d-9cad-1e869f531904.COMGFSNU8VEAMFYR.SEARCH&ppt=None&ppn=None&ssid=qrmiv54le80000001699497859079&qH=c5d334db81c10595,https://www.flipkart.com/acer-aspire-5-gaming-core-i5-12th-gen-1240p-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-a515-57g-laptop/product-reviews/itmb81dc2bbb8837?pid=COMGFSNU8VEAMFYR&lid=LSTCOMGFSNU8VEAMFYRLJKMYZ&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_24_559&otracker=search&otracker1=search&fm=organic&iid=29767cb3-ea30-406d-9cad-1e869f531904.COMGFSNU8VEAMFYR.SEARCH&ppt=None&ppn=None&ssid=qrmiv54le80000001699497859079&qH=c5d334db81c10595
Wings Nuvobook Pro Aluminium Alloy Metal Body Intel Core i7 11th Gen 1165G7 - (16 GB/512 GB SSD/Window...,41990.0,4.0,Intel Core i7 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/wings-nuvobook-pro-aluminium-alloy-metal-body-intel-core-i7-11th-gen-1165g7-16-gb-512-gb-ssd-windows-11-home-wl-nuvobook-pro-gry-thin-light-laptop/p/itm42523abf83ab7?pid=COMGQHYFAHNUVFY9&lid=LSTCOMGQHYFAHNUVFY9HTHRNO&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_24_560&otracker=search&otracker1=search&fm=organic&iid=29767cb3-ea30-406d-9cad-1e869f531904.COMGQHYFAHNUVFY9.SEARCH&ppt=None&ppn=None&ssid=qrmiv54le80000001699497859079&qH=c5d334db81c10595,https://www.flipkart.com/wings-nuvobook-pro-aluminium-alloy-metal-body-intel-core-i7-11th-gen-1165g7-16-gb-512-gb-ssd-windows-11-home-wl-nuvobook-pro-gry-thin-light-laptop/product-reviews/itm42523abf83ab7?pid=COMGQHYFAHNUVFY9&lid=LSTCOMGQHYFAHNUVFY9HTHRNO&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_24_560&otracker=search&otracker1=search&fm=organic&iid=29767cb3-ea30-406d-9cad-1e869f531904.COMGQHYFAHNUVFY9.SEARCH&ppt=None&ppn=None&ssid=qrmiv54le80000001699497859079&qH=c5d334db81c10595
ASUS Vivobook 14 Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) X415EA-EK322WS Thin and L...,30990.0,4.3,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,https://www.flipkart.com/asus-vivobook-14-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-x415ea-ek322ws-thin-light-laptop/p/itm4e269d8e445e4?pid=COMGR953ANPZUBFU&lid=LSTCOMGR953ANPZUBFUWSIMHI&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_24_561&otracker=search&otracker1=search&fm=organic&iid=en_3LTtcBO7Ja9kePsxUyR9xJ8xojoFT42xugQuiM_mbX79sSH5AYqRSdsfd_hnRymmh6GFUQXVfyZ93qIwfQuUyQ%3D%3D&ppt=None&ppn=None&ssid=qrmiv54le80000001699497859079&qH=c5d334db81c10595,https://www.flipkart.com/asus-vivobook-14-core-i3-11th-gen-1115g4-8-gb-512-gb-ssd-windows-11-home-x415ea-ek322ws-thin-light-laptop/product-reviews/itm4e269d8e445e4?pid=COMGR953ANPZUBFU&lid=LSTCOMGR953ANPZUBFUWSIMHI&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_24_561&otracker=search&otracker1=search&fm=organic&iid=en_3LTtcBO7Ja9kePsxUyR9xJ8xojoFT42xugQuiM_mbX79sSH5AYqRSdsfd_hnRymmh6GFUQXVfyZ93qIwfQuUyQ%3D%3D&ppt=None&ppn=None&ssid=qrmiv54le80000001699497859079&qH=c5d334db81c10595
ASUS TUF Gaming F15 with 90WHr Battery Core i5 11th Gen 11400H - (16 GB/512 GB SSD/Windows 11 Home/4 G...,59990.0,4.4,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,https://www.flipkart.com/asus-tuf-gaming-f15-90whr-battery-core-i5-11th-gen-11400h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-75-w-fx506hc-hn362w-laptop/p/itme1099c5e0c014?pid=COMGPQEXKNS6N2ZM&lid=LSTCOMGPQEXKNS6N2ZM0B2U0W&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_24_562&otracker=search&otracker1=search&fm=organic&iid=en_3LTtcBO7Ja9kePsxUyR9xJ8xojoFT42xugQuiM_mbX5sVsKjj6aqd-uFZhspHbfUSZT-Hj9JgwadzCHjRNNfWg%3D%3D&ppt=None&ppn=None&ssid=qrmiv54le80000001699497859079&qH=c5d334db81c10595,https://www.flipkart.com/asus-tuf-gaming-f15-90whr-battery-core-i5-11th-gen-11400h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-75-w-fx506hc-hn362w-laptop/product-reviews/itme1099c5e0c014?pid=COMGPQEXKNS6N2ZM&lid=LSTCOMGPQEXKNS6N2ZM0B2U0W&marketplace=FLIPKART&q=laptop+under+under+150000&store=6bo%2Fb5g&srno=s_24_562&otracker=search&otracker1=search&fm=organic&iid=en_3LTtcBO7Ja9kePsxUyR9xJ8xojoFT42xugQuiM_mbX5sVsKjj6aqd-uFZhspHbfUSZT-Hj9JgwadzCHjRNNfWg%3D%3D&ppt=None&ppn=None&ssid=qrmiv54le80000001699497859079&qH=c5d334db81c10595
